depth_top (m),depth_bott (m),depth_mid (m),ageGICC05ext_top (yr BP),ageGICC05ext_bott (yr BP),ageGICC05_mid (yr BP),NH4source (ng/m3),NH4source+1sigma (ng/m3),NH4source-1sigma (ng/m3),NH4 atm. residence time (days),Nasource (ng/m3),Nasource+1sigma (ng/m3),Nasource-1sigma (ng/m3),Na atm. residence time (days),Casource (ng/m3),Casource+1sigma (ng/m3),Casource-1sigma (ng/m3),Ca atm. residence time (days)
1255.5520,1256.3380,1255.9450,8514.8451,8525.3394,8520.0922,263.47,482.08,44.864,5.35,135.94,323.45,-51.56,1.79,25.16,57.80,-7.49,7.71
1256.3380,1257.0865,1256.7123,8525.3394,8534.9148,8530.1271,92.33,168.78,15.88,5.37,194.06,460.87,-72.76,1.79,19.26,44.17,-5.66,7.72
1257.0865,1257.7540,1257.4203,8534.9148,8545.2770,8540.0959,156.14,285.25,27.031,5.39,127.92,303.49,-47.64,1.80,25.86,59.22,-7.51,7.74
1257.7540,1258.4785,1258.1163,8545.2770,8554.9991,8550.1380,142.31,259.87,24.741,5.40,82.81,196.38,-30.75,1.81,27.78,63.53,-7.97,7.76
1258.4785,1259.2250,1258.8518,8554.9991,8565.0000,8559.9995,167.94,306.87,29.01,5.39,82.78,196.56,-31.01,1.80,25.33,57.98,-7.32,7.75
1259.2250,1259.9715,1259.5983,8565.0000,8575.0009,8570.0005,74.932,137.13,12.729,5.36,61.37,146.17,-23.43,1.79,18.60,42.70,-5.51,7.72
1259.9715,1260.6960,1260.3338,8575.0009,8584.7230,8579.8620,106.38,194.87,17.888,5.34,93.50,223.11,-36.11,1.79,23.28,53.55,-6.98,7.70
1260.6960,1261.3640,1261.0300,8584.7230,8595.0925,8589.9077,99.115,181.62,16.611,5.34,96.37,230.14,-37.40,1.78,27.76,63.85,-8.34,7.70
1261.3640,1262.0145,1261.6893,8595.0925,8605.1285,8600.1105,135.86,248.99,22.72,5.34,109.74,262.19,-42.71,1.78,21.00,48.32,-6.32,7.70
1262.0145,1262.7475,1262.3810,8605.1285,8615.1861,8610.1573,142.72,261.58,23.854,5.34,73.99,176.79,-28.82,1.78,24.73,56.90,-7.44,7.70
1262.7475,1263.5725,1263.1600,8615.1861,8624.8695,8620.0278,123.41,226.27,20.558,5.33,96.82,231.47,-37.83,1.78,21.20,48.82,-6.42,7.69
1263.5725,1264.3715,1263.9720,8624.8695,8635.0009,8629.9352,85.26,156.4,14.119,5.32,110.14,263.54,-43.26,1.78,26.21,60.44,-8.02,7.67
1264.3715,1265.1575,1264.7645,8635.0009,8645.0045,8640.0027,117.49,215.52,19.454,5.31,120.97,289.43,-47.49,1.78,22.96,52.95,-7.04,7.67
1265.1575,1265.9285,1265.5430,8645.0045,8654.8685,8649.9365,111.21,203.89,18.526,5.33,87.53,209.22,-34.16,1.78,34.98,80.59,-10.63,7.68
1265.9285,1266.6745,1266.3015,8654.8685,8665.1661,8660.0173,122.02,223.67,20.372,5.33,97.91,233.93,-38.12,1.78,21.54,49.60,-6.52,7.69
1266.6745,1267.3965,1267.0355,8665.1661,8674.8900,8670.0281,116.09,212.83,19.351,5.33,98.80,236.13,-38.54,1.78,24.65,56.78,-7.48,7.69
1267.3965,1268.1285,1267.7625,8674.8900,8684.8685,8679.8793,110.96,203.4,18.523,5.33,96.30,230.08,-37.48,1.78,36.47,83.99,-11.05,7.69
1268.1285,1268.8500,1268.4893,8684.8685,8695.0000,8689.9343,89.992,164.9,15.089,5.33,118.94,283.90,-46.01,1.78,26.14,60.18,-7.90,7.69
1268.8500,1269.5720,1269.2110,8695.0000,8705.1379,8700.0689,125.56,229.8,21.325,5.35,90.17,214.69,-34.35,1.79,30.27,69.56,-9.02,7.71
1269.5720,1270.2805,1269.9263,8705.1379,8714.8409,8709.9894,136.31,248.98,23.639,5.39,105.73,250.76,-39.30,1.80,27.32,62.55,-7.91,7.74
1270.2805,1270.9090,1270.5948,8714.8409,8725.3230,8720.0820,118.64,216.32,20.969,5.43,89.71,212.02,-32.61,1.81,37.41,85.33,-10.52,7.78
1270.9090,1271.6000,1271.2545,8725.3230,8735.0000,8730.1615,82.711,150.51,14.907,5.47,116.27,273.82,-41.29,1.83,24.99,56.77,-6.79,7.82
1271.6000,1272.3465,1271.9733,8735.0000,8744.8900,8739.9450,154.56,281.02,28.098,5.50,94.78,222.87,-33.31,1.84,31.93,72.38,-8.53,7.84
1272.3465,1273.0785,1272.7125,8744.8900,8754.8685,8749.8793,63.109,114.75,11.472,5.50,80.26,188.75,-28.23,1.84,29.23,66.26,-7.80,7.85
1273.0785,1273.8245,1273.4515,8754.8685,8765.1661,8760.0173,131.3,238.62,23.977,5.51,75.35,177.06,-26.37,1.84,20.57,46.57,-5.43,7.86
1273.8245,1274.5155,1274.1700,8765.1661,8774.7780,8769.9720,127.33,231.19,23.481,5.54,81.07,190.18,-28.04,1.85,28.01,63.28,-7.25,7.88
1274.5155,1275.1445,1274.8300,8774.7780,8785.0009,8779.8895,NaN,NaN,NaN,5.56,NaN,NaN,NaN,1.86,NaN,#VALUE!,#VALUE!,7.90
1275.1445,1275.8285,1275.4865,8785.0009,8794.8685,8789.9347,112.81,204.57,21.055,5.57,97.74,228.77,-33.29,1.86,33.59,75.65,-8.48,7.91
1275.8285,1276.5745,1276.2015,8794.8685,8805.1661,8800.0173,54.884,99.479,10.289,5.58,134.46,314.44,-45.52,1.87,NaN,#VALUE!,#VALUE!,7.92
1276.5745,1277.2965,1276.9355,8805.1661,8814.8900,8810.0281,101.02,183.03,19.015,5.59,70.31,164.26,-23.65,1.87,25.71,57.83,-6.41,7.93
1277.2965,1277.9645,1277.6305,8814.8900,8825.1285,8820.0093,100.86,182.67,19.064,5.59,55.35,129.20,-18.50,1.87,35.97,80.83,-8.90,7.94
1277.9645,1278.6365,1278.3005,8825.1285,8834.7073,8829.9179,103.24,186.88,19.608,5.61,144.34,336.60,-47.92,1.88,30.73,69.00,-7.53,7.95
1278.6365,1279.3190,1278.9778,8834.7073,8845.1456,8839.9264,127.77,231.24,24.309,5.61,93.18,217.25,-30.89,1.88,23.87,53.55,-5.82,7.95
1279.3190,1279.9875,1279.6533,8845.1456,8855.0000,8850.0728,190.3,344.46,36.146,5.62,95.46,222.72,-31.80,1.88,23.43,52.54,-5.69,7.96
1279.9875,1280.6410,1280.3143,8855.0000,8864.9505,8859.9753,126.24,228.83,23.653,5.59,76.28,178.48,-25.92,1.87,22.58,50.78,-5.62,7.93
1280.6410,1281.2645,1280.9528,8864.9505,8875.1285,8870.0395,163.04,296.32,29.768,5.53,86.78,204.04,-30.49,1.85,29.64,67.04,-7.75,7.87
1281.2645,1281.9515,1281.6080,8875.1285,8884.8382,8879.9834,123.91,225.47,22.348,5.50,96.88,228.33,-34.57,1.84,24.86,56.37,-6.65,7.85
1281.9515,1282.6455,1282.2985,8884.8382,8894.8520,8889.8451,118.79,216.11,21.474,5.50,74.05,174.45,-26.35,1.84,24.94,56.51,-6.64,7.85
1282.6455,1283.2990,1282.9723,8894.8520,8905.1212,8899.9866,465.21,846.46,83.955,5.50,73.59,173.42,-26.24,1.84,37.91,85.94,-10.13,7.85
1283.2990,1284.0510,1283.6750,8905.1212,8915.3568,8910.2390,86.15,156.85,15.452,5.48,109.56,258.45,-39.33,1.83,29.69,67.42,-8.03,7.83
1284.0510,1284.8760,1284.4635,8915.3568,8924.4706,8919.9137,125.76,229.14,22.385,5.46,71.80,169.61,-26.01,1.83,24.86,56.54,-6.82,7.81
1284.8760,1285.5910,1285.2335,8924.4706,8934.9505,8929.7105,149.08,271.83,26.322,5.45,83.07,196.54,-30.40,1.82,28.02,63.81,-7.78,7.80
1285.5910,1286.2670,1285.9290,8934.9505,8944.7544,8939.8525,132.75,242.19,23.302,5.44,82.58,195.58,-30.43,1.82,24.72,56.36,-6.93,7.79
1286.2670,1286.9740,1286.6205,8944.7544,8955.3105,8950.0324,110.54,201.72,19.371,5.43,76.74,181.82,-28.34,1.82,26.55,60.56,-7.46,7.78
1286.9740,1287.6730,1287.3235,8955.3105,8964.8594,8960.0849,191.85,350,33.704,5.44,110.54,261.80,-40.73,1.82,25.28,57.62,-7.06,7.79
1287.6730,1288.3410,1288.0070,8964.8594,8974.9505,8969.9050,219.92,400.98,38.87,5.46,68.35,161.73,-25.04,1.83,23.01,52.37,-6.34,7.81
1288.3410,1289.0430,1288.6920,8974.9505,8985.0018,8979.9762,174.48,317.83,31.128,5.48,61.14,144.43,-22.16,1.83,27.58,62.63,-7.47,7.83
1289.0430,1289.7760,1289.4095,8985.0018,8994.6895,8989.8457,171.12,311.34,30.907,5.51,71.41,168.29,-25.47,1.84,25.30,57.34,-6.73,7.85
1289.7760,1290.4220,1290.0990,8994.6895,9004.9964,8999.8429,98.483,178.87,18.096,5.54,84.22,197.80,-29.36,1.85,23.34,52.70,-6.03,7.89
1290.4220,1291.0330,1290.7275,9004.9964,9014.9945,9009.9955,106.5,192.95,20.044,5.60,88.37,206.55,-29.82,1.87,19.06,42.84,-4.71,7.94
1291.0330,1291.6445,1291.3388,9014.9945,9025.0009,9019.9977,145.05,262.41,27.692,5.63,83.50,194.60,-27.61,1.88,31.70,71.01,-7.62,7.97
1291.6445,1292.2560,1291.9503,9025.0009,9035.0073,9030.0041,120.05,217.05,23.048,5.65,69.89,162.71,-22.93,1.89,27.63,61.82,-6.56,7.98
1292.2560,1292.8745,1292.5653,9035.0073,9045.1007,9040.0540,116.6,210.69,22.509,5.67,68.99,160.47,-22.48,1.90,32.40,72.37,-7.58,8.00
1292.8745,1293.5160,1293.1953,9045.1007,9054.8609,9049.9808,95.751,172.92,18.579,5.69,64.54,149.99,-20.92,1.90,38.82,86.56,-8.93,8.02
1293.5160,1294.1500,1293.8330,9054.8609,9065.0000,9059.9304,174.86,315.65,34.069,5.70,74.74,173.56,-24.08,1.91,42.46,94.59,-9.67,8.03
1294.1500,1294.7840,1294.4670,9065.0000,9075.1391,9070.0696,190.35,343.5,37.214,5.70,90.55,210.06,-28.97,1.91,30.73,68.44,-6.98,8.03
1294.7840,1295.4565,1295.1203,9075.1391,9085.0036,9080.0714,161.58,291.48,31.68,5.71,56.00,129.83,-17.83,1.91,26.46,58.91,-5.98,8.04
1295.4565,1296.1060,1295.7813,9085.0036,9095.0073,9090.0055,78.132,140.91,15.357,5.72,60.55,140.32,-19.23,1.91,23.35,51.94,-5.23,8.05
1296.1060,1296.7245,1296.4153,9095.0073,9105.1007,9100.0540,93.202,168.11,18.296,5.72,80.58,186.80,-25.64,1.91,29.36,65.32,-6.60,8.05
1296.7245,1297.3815,1297.0530,9105.1007,9115.0036,9110.0522,192.57,347.52,37.609,5.70,71.20,165.19,-22.80,1.91,24.39,54.34,-5.56,8.03
1297.3815,1298.0690,1297.7253,9115.0036,9125.0036,9120.0036,101.8,183.81,19.793,5.68,60.18,139.74,-19.39,1.90,25.30,56.44,-5.84,8.01
1298.0690,1298.7255,1298.3973,9125.0036,9134.8993,9129.9515,197.98,357.62,38.338,5.67,41.43,96.29,-13.42,1.90,21.31,47.59,-4.98,8.00
1298.7255,1299.3445,1299.0350,9134.8993,9145.0009,9139.9501,113.94,205.74,22.149,5.68,62.90,146.07,-20.27,1.90,22.25,49.64,-5.14,8.01
1299.3445,1299.9595,1299.6520,9145.0009,9155.0576,9150.0293,124.33,224.2,24.454,5.72,55.08,127.64,-17.48,1.91,29.65,65.93,-6.63,8.05
1299.9595,1300.6010,1300.2803,9155.0576,9164.8788,9159.9682,157.45,283.65,31.253,5.75,78.56,181.73,-24.60,1.92,17.65,39.15,-3.85,8.08
1300.6010,1301.2540,1300.9275,9164.8788,9175.1404,9170.0096,86.636,155.96,17.313,5.77,57.32,132.38,-17.75,1.93,17.24,38.18,-3.71,8.09
1301.2540,1301.9185,1301.5863,9175.1404,9184.9964,9180.0684,258.82,465.45,52.194,5.79,88.51,204.00,-26.99,1.94,32.29,71.38,-6.80,8.11
1301.9185,1302.5755,1302.2470,9184.9964,9194.8993,9189.9478,110.48,198.45,22.519,5.82,69.24,159.21,-20.73,1.95,23.46,51.74,-4.82,8.14
1302.5755,1303.1440,1302.8598,9194.8993,9204.8935,9199.8964,177.07,317.58,36.568,5.86,63.78,146.25,-18.69,1.96,22.50,49.45,-4.45,8.18
1303.1440,1303.6940,1303.4190,9204.8935,9215.1434,9210.0184,117.04,209.53,24.545,5.92,75.34,172.21,-21.54,1.98,17.39,38.03,-3.26,8.23
1303.6940,1304.3220,1304.0080,9215.1434,9224.9596,9220.0515,142.13,254.15,30.117,5.96,62.43,142.39,-17.54,2.00,27.08,59.07,-4.90,8.26
1304.3220,1304.9335,1304.6278,9224.9596,9235.0575,9230.0085,159.85,285.67,34.042,5.98,56.19,128.00,-15.64,2.00,20.37,44.37,-3.63,8.28
1304.9335,1305.5110,1305.2223,9235.0575,9244.9258,9239.9916,91.387,163.24,19.536,5.99,53.34,121.42,-14.74,2.01,21.77,47.37,-3.83,8.29
1305.5110,1306.0855,1305.7983,9244.9258,9255.0091,9249.9674,129.7,231.6,27.795,6.00,71.58,162.85,-19.70,2.01,29.27,63.64,-5.10,8.30
1306.0855,1306.6350,1306.3603,9255.0091,9265.0000,9260.0045,80.494,143.71,17.276,6.01,66.23,150.64,-18.18,2.01,32.36,70.32,-5.60,8.31
1306.6350,1307.1845,1306.9098,9265.0000,9274.9909,9269.9955,106.49,190.11,22.863,6.01,40.57,92.26,-11.13,2.01,16.01,34.79,-2.77,8.31
1307.1845,1307.7485,1307.4665,9274.9909,9285.1860,9280.0884,87.898,156.98,18.819,5.99,78.20,177.93,-21.53,2.01,22.29,48.49,-3.91,8.29
1307.7485,1308.3660,1308.0573,9285.1860,9294.8609,9290.0234,170.71,305.11,36.318,5.96,99.07,225.67,-27.53,2.00,30.26,65.98,-5.46,8.26
1308.3660,1309.0000,1308.6830,9294.8609,9305.0000,9299.9304,144.41,258.23,30.6,5.94,69.89,159.33,-19.56,1.99,22.44,48.99,-4.11,8.25
1309.0000,1309.6340,1309.3170,9305.0000,9315.1391,9310.0696,111.38,199.21,23.555,5.95,70.20,160.17,-19.76,1.99,21.67,47.30,-3.96,8.25
1309.6340,1310.3065,1309.9703,9315.1391,9325.0036,9320.0714,119.51,213.83,25.184,5.94,71.44,163.14,-20.26,1.99,34.55,75.47,-6.38,8.25
1310.3065,1310.9940,1310.6503,9325.0036,9335.0036,9330.0036,116.95,209.37,24.526,5.92,62.55,142.97,-17.88,1.98,20.92,45.76,-3.93,8.23
1310.9940,1311.6540,1311.3240,9335.0036,9344.7433,9339.8735,201.87,361.73,42.011,5.89,75.42,172.70,-21.85,1.97,21.78,47.74,-4.19,8.21
1311.6540,1312.2455,1311.9498,9344.7433,9355.0091,9349.8762,94.163,168.93,19.396,5.86,76.32,175.15,-22.50,1.96,22.73,49.97,-4.50,8.18
1312.2455,1312.8075,1312.5265,9355.0091,9365.1326,9360.0708,130.91,235.04,26.792,5.84,117.84,270.79,-35.11,1.96,29.75,65.50,-6.01,8.16
1312.8075,1313.4190,1313.1133,9365.1326,9375.1456,9370.1391,258.69,464.53,52.843,5.83,69.45,159.64,-20.75,1.95,23.38,51.51,-4.75,8.15
1313.4190,1314.0605,1313.7398,9375.1456,9384.8693,9380.0075,135.98,244.18,27.776,5.83,89.09,204.78,-26.60,1.95,28.15,62.02,-5.73,8.15
1314.0605,1314.6585,1314.3595,9384.8693,9394.9061,9389.8877,132.72,238.28,27.154,5.83,82.82,190.30,-24.65,1.95,22.58,49.75,-4.58,8.15
1314.6585,1315.2390,1314.9488,9394.9061,9405.0742,9399.9901,209.9,376.6,43.199,5.85,75.19,172.54,-22.16,1.96,21.50,47.30,-4.29,8.17
1315.2390,1315.8445,1315.5418,9405.0742,9415.0009,9410.0376,111.98,200.68,23.285,5.88,93.12,213.21,-26.97,1.97,26.43,57.98,-5.12,8.20
1315.8445,1316.4865,1316.1655,9415.0009,9424.9148,9419.9579,93.206,166.88,19.529,5.92,79.17,181.00,-22.67,1.98,23.32,51.03,-4.39,8.23
1316.4865,1317.1190,1316.8028,9424.9148,9434.8984,9429.9066,461.39,825.64,97.149,5.94,65.82,150.38,-18.74,1.99,26.24,57.29,-4.82,8.25
1317.1190,1317.7110,1317.4150,9434.8984,9445.2506,9440.0745,106.8,191.03,22.569,5.96,74.16,169.32,-20.99,2.00,24.58,53.60,-4.45,8.27
1317.7110,1318.3160,1318.0135,9445.2506,9454.7284,9449.9895,91.095,162.89,19.301,5.96,86.71,197.80,-24.39,2.00,24.03,52.38,-4.33,8.27
1318.3160,1318.9005,1318.6083,9454.7284,9465.0091,9459.8687,107.1,191.43,22.772,5.97,68.30,155.67,-19.08,2.00,25.86,56.33,-4.62,8.28
1318.9005,1319.4380,1319.1693,9465.0091,9474.8905,9469.9498,75.984,135.73,16.235,5.99,66.09,150.48,-18.30,2.01,29.46,64.10,-5.17,8.29
1319.4380,1319.9725,1319.7053,9474.8905,9485.2502,9480.0703,117.01,208.9,25.117,6.01,51.55,117.26,-14.15,2.01,19.97,43.38,-3.45,8.31
1319.9725,1320.5500,1320.2613,9485.2502,9495.0000,9490.1251,127.09,226.77,27.408,6.03,77.92,177.07,-21.23,2.02,24.51,53.17,-4.15,8.33
1320.5500,1321.1430,1320.8465,9495.0000,9504.8763,9499.9382,343.13,612.15,74.103,6.04,64.91,147.46,-17.64,2.02,25.26,54.77,-4.24,8.33
1321.1430,1321.7235,1321.4333,9504.8763,9515.1280,9510.0022,94.694,168.97,20.422,6.03,92.80,210.89,-25.30,2.02,24.01,52.08,-4.05,8.33
1321.7235,1322.2835,1322.0035,9515.1280,9524.7846,9519.9563,123.22,219.85,26.59,6.04,70.99,161.31,-19.33,2.02,23.86,51.74,-4.02,8.33
1322.2835,1322.8155,1322.5495,9524.7846,9535.1226,9529.9536,158.19,282.15,34.22,6.04,75.61,171.71,-20.49,2.03,24.49,53.06,-4.09,8.34
1322.8155,1323.3735,1323.0945,9535.1226,9545.1280,9540.1253,257.7,459.56,55.83,6.05,65.08,147.75,-17.59,2.03,29.21,63.26,-4.85,8.34
1323.3735,1323.9720,1323.6728,9545.1280,9554.9964,9550.0622,124.21,221.5,26.919,6.05,72.81,165.29,-19.66,2.03,33.65,72.87,-5.57,8.35
1323.9720,1324.6140,1324.2930,9554.9964,9565.0925,9560.0444,134.58,239.97,29.195,6.05,88.05,199.82,-23.71,2.03,26.84,58.12,-4.45,8.34
1324.6140,1325.2255,1324.9198,9565.0925,9575.0091,9570.0508,164.97,294.11,35.836,6.05,74.06,167.97,-19.85,2.03,21.06,45.62,-3.50,8.34
1325.2255,1325.8025,1325.5140,9575.0091,9584.9545,9579.9818,116.38,207.48,25.279,6.05,72.89,165.31,-19.54,2.03,24.09,52.18,-4.00,8.34
1325.8025,1326.3830,1326.0928,9584.9545,9595.0484,9590.0014,102.3,182.4,22.191,6.05,97.36,220.93,-26.21,2.03,31.64,68.54,-5.25,8.34
1326.3830,1326.9610,1326.6720,9595.0484,9604.9258,9599.9871,66.324,118.3,14.352,6.04,76.59,173.91,-20.73,2.03,25.42,55.08,-4.25,8.34
1326.9610,1327.5355,1327.2483,9604.9258,9615.0091,9609.9674,159.08,283.85,34.311,6.03,73.62,167.30,-20.05,2.02,23.72,51.46,-4.01,8.33
1327.5355,1328.0855,1327.8105,9615.0091,9625.0091,9620.0091,145.33,259.38,31.276,6.02,125.56,285.41,-34.30,2.02,31.77,68.97,-5.44,8.32
1328.0855,1328.6415,1328.3635,9625.0091,9635.0939,9630.0515,152.61,272.4,32.807,6.01,55.50,126.16,-15.16,2.01,25.63,55.68,-4.43,8.30
1328.6415,1329.2280,1328.9348,9635.0939,9645.0036,9640.0488,224.17,399.97,48.373,6.02,62.97,143.00,-17.06,2.02,23.54,51.11,-4.03,8.31
1329.2280,1329.8390,1329.5335,9645.0036,9655.0018,9650.0027,176.42,314.44,38.392,6.05,65.68,148.86,-17.50,2.03,30.66,66.42,-5.09,8.34
1329.8390,1330.4225,1330.1308,9655.0018,9664.7552,9659.8785,219.76,391.44,48.092,6.07,64.95,147.02,-17.12,2.03,24.08,52.08,-3.91,8.36
1330.4225,1330.9725,1330.6975,9664.7552,9675.2502,9670.0027,152.82,272.1,33.528,6.08,76.39,172.82,-20.05,2.04,22.30,48.17,-3.58,8.37
1330.9725,1331.5500,1331.2613,9675.2502,9685.0000,9680.1251,118.82,211.59,26.04,6.08,48.49,109.73,-12.76,2.04,15.69,33.90,-2.53,8.37
1331.5500,1332.1430,1331.8465,9685.0000,9694.8763,9689.9382,134.05,238.85,29.24,6.06,82.36,186.61,-21.88,2.03,25.34,54.83,-4.15,8.35
1332.1430,1332.6905,1332.4168,9694.8763,9704.8942,9699.8853,195.93,349.33,42.534,6.04,65.09,147.64,-17.46,2.03,28.37,61.48,-4.73,8.34
1332.6905,1333.2280,1332.9593,9704.8942,9715.2543,9710.0742,75.248,134.24,16.253,6.02,74.84,169.94,-20.26,2.02,29.86,64.80,-5.08,8.32
1333.2280,1333.8110,1333.5195,9715.2543,9724.9982,9720.1262,161.17,287.42,34.925,6.03,94.74,214.95,-25.47,2.02,26.13,56.67,-4.40,8.33
1333.8110,1334.3830,1334.0970,9724.9982,9734.7749,9729.8865,118.86,211.68,26.032,6.07,85.24,192.90,-22.43,2.03,28.96,62.61,-4.69,8.36
1334.3830,1334.9560,1334.6695,9734.7749,9745.3630,9740.0689,97.845,174.11,21.582,6.10,78.98,178.46,-20.50,2.04,27.30,58.89,-4.30,8.39
1334.9560,1335.5755,1335.2658,9745.3630,9754.8993,9750.1311,136.27,242.38,30.165,6.12,56.95,128.59,-14.70,2.05,22.75,49.02,-3.51,8.40
1335.5755,1336.2285,1335.9020,9754.8993,9765.0459,9759.9726,199.53,354.78,44.279,6.13,62.30,140.61,-16.01,2.06,28.00,60.27,-4.27,8.41
1336.2285,1336.8680,1336.5483,9765.0459,9774.4784,9769.7621,228.48,406.15,50.813,6.14,66.48,149.95,-16.99,2.06,26.32,56.62,-3.98,8.42
1336.8680,1337.3640,1337.1160,9774.4784,9784.9927,9779.7356,125.62,223.35,27.896,6.13,72.55,163.70,-18.60,2.06,19.78,42.57,-3.01,8.42
1337.3640,1337.8055,1337.5848,9784.9927,9795.1013,9790.0470,272.28,484.46,60.103,6.11,83.14,187.87,-21.59,2.05,18.95,40.85,-2.95,8.40
1337.8055,1338.3205,1338.0630,9795.1013,9805.0833,9800.0923,148.84,264.86,32.821,6.11,92.85,209.87,-24.17,2.05,28.05,60.48,-4.39,8.39
1338.3205,1338.8650,1338.5928,9805.0833,9815.0000,9810.0417,181.64,323.08,40.194,6.12,92.49,208.87,-23.89,2.05,23.74,51.15,-3.66,8.40
1338.8650,1339.4390,1339.1520,9815.0000,9825.0742,9820.0371,233.15,414.37,51.927,6.14,73.98,166.81,-18.84,2.06,22.51,48.40,-3.39,8.42
1339.4390,1339.9940,1339.7165,9825.0742,9834.8935,9829.9838,111.19,197.37,24.998,6.18,85.03,191.27,-21.21,2.07,27.39,58.75,-3.97,8.45
1339.9940,1340.5750,1340.2845,9834.8935,9845.2304,9840.0619,86.513,153.38,19.642,6.22,69.64,156.27,-17.00,2.09,26.33,56.31,-3.65,8.49
1340.5750,1341.1755,1340.8753,9845.2304,9855.0091,9850.1198,120.77,213.82,27.721,6.27,70.36,157.49,-16.77,2.10,21.41,45.61,-2.80,8.53
1341.1755,1341.7005,1341.4380,9855.0091,9865.0100,9860.0095,59.173,104.7,13.648,6.29,95.87,214.32,-22.57,2.11,24.68,52.51,-3.16,8.55
1341.7005,1342.2230,1341.9618,9865.0100,9875.0505,9870.0302,120,212.33,27.668,6.28,75.21,168.09,-17.68,2.11,21.63,46.06,-2.80,8.54
1342.2230,1342.7700,1342.4965,9875.0505,9885.0000,9880.0252,90.191,159.53,20.849,6.28,60.17,134.36,-14.03,2.11,29.95,63.76,-3.86,8.54
1342.7700,1343.2975,1343.0338,9885.0000,9894.9555,9889.9778,129.37,228.67,30.067,6.30,68.86,153.55,-15.82,2.11,21.76,46.26,-2.74,8.56
1343.2975,1343.8005,1343.5490,9894.9555,9905.0100,9899.9828,203.21,358.9,47.517,6.32,160.27,356.78,-36.24,2.12,31.43,66.70,-3.85,8.58
1343.8005,1344.3180,1344.0593,9905.0100,9915.1075,9910.0587,218.93,386.32,51.55,6.35,87.00,193.33,-19.33,2.13,26.27,55.63,-3.09,8.60
1344.3180,1344.8430,1344.5805,9915.1075,9924.9078,9920.0076,178.16,313.94,42.373,6.40,55.69,123.42,-12.04,2.15,22.85,48.24,-2.54,8.64
1344.8430,1345.3835,1345.1133,9924.9078,9935.2385,9930.0731,97.233,171.05,23.419,6.45,62.05,137.03,-12.94,2.17,25.58,53.78,-2.63,8.69
1345.3835,1345.9335,1345.6585,9935.2385,9944.7846,9940.0116,126.61,222.42,30.811,6.50,69.36,152.76,-14.03,2.18,24.95,52.30,-2.40,8.72
1345.9335,1346.4505,1346.1920,9944.7846,9955.0100,9949.8973,45.041,79.046,11.037,6.53,61.04,134.17,-12.09,2.19,25.00,52.28,-2.29,8.75
1346.4505,1346.9780,1346.7143,9955.0100,9965.2543,9960.1321,192.93,338.35,47.519,6.56,78.32,171.91,-15.27,2.20,26.64,55.62,-2.34,8.77
1346.9780,1347.5150,1347.2465,9965.2543,9974.6414,9969.9478,64.988,113.92,16.052,6.57,80.18,175.86,-15.49,2.21,23.28,48.56,-2.00,8.79
1347.5150,1348.0225,1347.7688,9974.6414,9985.2218,9979.9316,100.35,175.88,24.822,6.58,77.48,169.87,-14.90,2.21,26.62,55.50,-2.26,8.79
1348.0225,1348.5270,1348.2748,9985.2218,9994.7921,9990.0069,135.85,238.09,33.609,6.58,88.24,193.43,-16.96,2.21,22.19,46.25,-1.88,8.79
1348.5270,1349.0170,1348.7720,9994.7921,10005.0785,9999.9353,67.186,117.75,16.626,6.58,77.61,170.13,-14.90,2.21,20.59,42.91,-1.74,8.79
1349.0170,1349.5005,1349.2588,10005.0785,10015.0100,10010.0443,360.13,631.1,89.152,6.59,65.65,143.90,-12.60,2.21,22.51,46.91,-1.89,8.80
1349.5005,1350.0005,1349.7505,10015.0100,10025.0100,10020.0100,235.78,413.18,58.384,6.59,65.99,144.65,-12.66,2.21,28.30,58.97,-2.37,8.80
1350.0005,1350.5255,1350.2630,10025.0100,10035.0091,10030.0095,187.2,328.04,46.36,6.59,54.89,120.31,-10.53,2.21,24.16,50.34,-2.02,8.80
1350.5255,1351.0505,1350.7880,10035.0091,10045.0100,10040.0095,102.93,180.37,25.487,6.59,63.15,138.42,-12.13,2.21,21.60,45.00,-1.80,8.80
1351.0505,1351.5505,1351.3005,10045.0100,10055.0100,10050.0100,194.41,340.69,48.12,6.59,112.69,247.07,-21.69,2.22,26.30,54.79,-2.19,8.80
1351.5505,1352.0705,1351.8105,10055.0100,10065.0833,10060.0467,143.08,250.92,35.232,6.57,71.13,156.18,-13.94,2.21,23.40,48.82,-2.01,8.79
1352.0705,1352.5955,1352.3330,10065.0833,10074.9314,10070.0074,124.42,218.51,30.33,6.53,50.00,110.13,-10.13,2.19,17.71,37.04,-1.63,8.75
1352.5955,1353.1005,1352.8480,10074.9314,10085.0100,10079.9707,186.87,328.51,45.231,6.50,57.35,126.58,-11.87,2.18,21.30,44.67,-2.06,8.72
1353.1005,1353.6150,1353.3578,10085.0100,10095.1134,10090.0617,75.716,133.18,18.248,6.48,62.18,137.39,-13.02,2.17,22.97,48.23,-2.29,8.71
1353.6150,1354.1275,1353.8713,10095.1134,10104.7782,10099.9458,63.63,111.94,15.32,6.47,79.06,174.71,-16.60,2.17,24.87,52.23,-2.50,8.70
1354.1275,1354.6505,1354.3890,10104.7782,10115.5091,10110.1437,59.006,103.78,14.237,6.48,64.78,143.09,-13.53,2.18,24.38,51.17,-2.41,8.71
